,e1leftcar,e1leftwaiting,e1leftvalue,e1rightcar,e1rightwaiting,e1rightvalue,e2leftcar,e2leftwaiting,e2leftvalue,e2rightcar,e2rightwaiting,e2rightvalue,e3leftcar,e3leftwaiting,e3leftvalue,e3rightcar,e3rightwaiting,e3rightvalue,e4leftcar,e4leftwaiting,e4leftvalue,e4rightcar,e4rightwaiting,e4rightvalue,1_time,2_time,3_time,4_time
237,2,10,0,24,194,1,6,42,0,44,636,1,0,0,0,10,548,1,1,36,0,16,627,1,35,23,49,39
238,6,62,0,0,0,0,3,75,0,17,398,1,0,6,0,31,600,1,0,62,0,36,679,1,35,23,49,39
239,0,0,0,1,113,1,0,0,0,2,308,1,2,16,0,37,612,1,1,73,0,40,691,1,30,50,39,47
240,0,0,0,24,163,1,1,8,0,26,567,1,6,66,0,42,662,1,1,123,1,42,741,1,30,50,39,47
241,1,17,0,25,194,1,2,38,0,42,598,1,6,97,0,1,156,1,1,154,1,2,319,1,30,50,39,47
242,3,70,0,21,185,1,2,91,0,32,518,1,1,4,0,29,483,1,1,1,0,27,641,1,30,50,39,47
243,0,0,0,0,106,1,0,0,0,8,522,1,3,46,0,45,525,1,5,42,0,43,683,1,30,50,39,47
244,0,0,0,23,155,1,2,32,0,44,572,1,4,96,0,35,452,1,5,92,0,36,660,1,30,50,39,47
245,0,0,0,26,186,1,3,63,0,48,603,1,0,0,0,4,453,1,0,0,0,3,559,1,30,50,39,47
246,1,23,0,1,56,0,2,111,1,25,533,1,0,0,0,38,506,1,1,20,0,33,611,1,30,50,39,47
247,0,0,0,13,166,1,0,0,0,11,557,1,3,20,0,44,548,1,3,62,0,44,653,1,30,50,39,47
248,0,0,0,23,216,1,0,0,0,41,607,1,0,55,0,20,309,1,0,0,0,20,459,1,30,50,39,47
249,0,0,0,24,247,1,0,0,0,42,638,1,0,0,0,11,595,1,0,0,0,11,579,1,30,50,39,47
250,1,45,0,0,19,0,0,0,0,1,275,1,0,0,0,44,648,1,1,4,0,43,632,1,30,50,39,47
251,0,0,0,17,204,1,0,0,0,21,540,1,1,38,0,45,690,1,1,46,0,43,674,1,30,50,39,47
252,1,6,0,25,254,1,6,35,0,42,590,1,0,0,0,8,602,1,0,0,0,5,309,1,30,50,39,47
253,1,37,0,25,285,1,7,66,0,45,621,1,0,0,0,15,672,1,0,0,0,11,526,1,30,50,39,47
254,0,0,0,4,144,1,0,0,0,0,0,0,1,0,0,42,725,1,5,26,0,38,579,1,30,50,39,47
255,0,0,0,18,186,1,0,0,0,23,425,1,1,41,0,42,767,1,5,68,0,43,621,1,30,50,39,47
256,4,36,0,20,236,1,4,41,0,40,475,1,1,1,0,12,559,1,0,0,0,11,434,1,30,50,39,47
257,4,67,0,18,233,1,8,72,0,37,404,1,1,32,0,42,590,1,1,0,0,26,465,1,30,50,39,47
258,0,0,0,4,122,1,0,0,0,9,431,1,3,85,0,43,643,1,3,53,0,44,518,1,30,50,39,47
259,0,0,0,12,164,1,0,0,0,34,473,1,2,90,0,20,640,1,3,95,0,34,428,1,30,50,39,47
260,2,14,0,17,214,1,6,40,0,42,523,1,2,8,0,27,668,1,0,0,0,14,451,1,30,50,39,47
261,2,45,0,2,36,0,6,71,0,1,169,1,0,0,0,30,699,1,1,12,0,35,482,1,30,50,39,47
262,0,0,0,14,112,1,5,16,0,25,331,1,5,53,0,42,752,1,4,65,0,46,535,1,30,50,39,47
263,0,0,0,15,154,1,6,58,0,41,373,1,5,95,0,3,237,1,0,97,0,23,556,1,30,50,39,47
264,2,26,0,18,204,1,8,108,1,46,423,1,0,0,0,13,454,1,0,0,0,19,592,1,30,50,39,47
265,2,57,0,0,0,0,8,129,1,10,416,1,1,4,0,23,485,1,0,0,0,37,623,1,30,50,39,47
266,0,0,0,9,149,1,0,0,0,30,469,1,3,56,0,41,538,1,1,27,0,42,676,1,30,50,39,47
267,1,11,0,14,180,1,3,32,0,42,500,1,1,80,0,1,322,1,1,58,0,0,0,0,31,20,25,29
268,4,43,0,14,212,1,3,64,0,42,532,1,0,0,0,12,561,1,0,0,0,10,551,1,31,20,25,29
269,4,66,0,10,129,1,3,87,0,37,502,1,0,0,0,27,584,1,0,0,0,22,574,1,31,20,25,29
270,5,94,0,0,0,0,3,115,1,0,0,0,2,21,0,43,612,1,2,18,0,43,602,1,31,20,25,29
271,0,0,0,8,89,0,0,0,0,12,373,1,4,53,0,46,644,1,4,50,0,44,634,1,31,20,25,29
272,0,0,0,11,121,1,2,23,0,31,404,1,6,85,0,43,477,1,4,82,0,40,662,1,31,20,25,29
273,0,0,0,12,144,1,3,46,0,41,427,1,0,66,0,29,461,1,0,86,0,15,317,1,31,20,25,29
274,2,25,0,15,172,1,7,74,0,43,455,1,0,0,0,13,481,1,0,0,0,7,569,1,31,20,25,29
275,5,57,0,4,46,0,0,96,0,27,446,1,0,0,0,29,513,1,1,4,0,31,601,1,31,20,25,29
276,0,0,0,3,59,0,0,0,0,5,449,1,0,0,0,41,545,1,3,36,0,46,633,1,31,20,25,29
277,0,0,0,11,82,0,0,0,0,18,472,1,0,0,0,42,568,1,4,59,0,47,656,1,31,20,25,29
278,0,0,0,12,110,1,0,0,0,36,500,1,0,0,0,36,582,1,5,87,0,40,621,1,31,20,25,29
279,1,7,0,18,142,1,1,19,0,43,532,1,0,0,0,5,572,1,0,0,0,11,645,1,31,20,25,29
280,1,38,0,20,174,1,3,51,0,43,564,1,2,6,0,18,604,1,0,0,0,16,673,1,31,20,25,29
281,3,61,0,0,0,0,2,60,0,20,290,1,0,0,0,25,627,1,0,0,0,31,696,1,31,20,25,29
282,0,0,0,4,82,0,0,0,0,6,431,1,7,28,0,38,655,1,1,2,0,40,724,1,31,20,25,29
283,0,0,0,16,113,1,2,2,0,30,463,1,12,60,0,42,687,1,2,34,0,41,756,1,31,20,25,29
284,1,0,0,20,145,1,6,34,0,38,495,1,15,92,0,2,331,1,2,66,0,1,507,1,31,20,25,29
285,2,23,0,22,168,1,8,57,0,43,518,1,0,33,0,10,421,1,0,0,0,12,656,1,31,20,25,29
286,3,51,0,23,183,1,12,85,0,46,546,1,0,0,0,18,449,1,0,0,0,19,684,1,31,20,25,29
287,4,83,0,0,0,0,8,105,1,15,418,1,3,15,0,40,481,1,1,5,0,39,716,1,31,20,25,29
288,0,0,0,13,130,1,0,0,0,13,513,1,5,47,0,44,513,1,7,37,0,43,748,1,31,20,25,29
289,0,0,0,15,153,1,1,5,0,30,536,1,5,70,0,44,536,1,8,60,0,43,771,1,31,20,25,29
290,2,11,0,17,181,1,1,33,0,45,564,1,0,83,0,19,273,1,3,76,0,2,305,1,31,20,25,29
291,5,43,0,19,213,1,3,65,0,45,596,1,0,0,0,9,524,1,0,0,0,18,665,1,31,20,25,29
292,5,75,0,9,105,1,2,93,0,36,543,1,0,0,0,33,556,1,3,14,0,38,697,1,31,20,25,29
293,2,59,0,0,0,0,0,0,0,2,458,1,2,19,0,41,579,1,4,37,0,44,720,1,31,20,25,29
294,0,0,0,12,128,1,0,0,0,18,483,1,4,47,0,44,607,1,4,65,0,49,748,1,31,20,25,29
295,1,0,0,19,160,1,1,4,0,39,515,1,4,79,0,37,569,1,5,97,0,43,762,1,31,20,25,29
296,5,32,0,21,192,1,2,36,0,44,547,1,0,0,0,2,540,1,0,122,1,18,436,1,31,20,25,29
297,5,55,0,25,215,1,2,59,0,45,570,1,0,0,0,12,560,1,0,0,0,27,572,1,31,20,25,29
298,5,83,0,0,0,0,2,87,0,28,565,1,1,16,0,32,588,1,4,131,1,36,600,1,31,20,25,29
299,0,0,0,1,109,1,0,0,0,5,570,1,3,48,0,44,620,1,4,163,1,45,632,1,31,20,25,29
300,0,0,0,18,141,1,1,7,0,30,602,1,4,80,0,47,652,1,4,195,1,45,664,1,31,20,25,29
301,0,0,0,19,164,1,1,30,0,44,625,1,0,100,0,42,650,1,4,218,1,23,542,1,31,20,25,29
302,1,1,0,19,192,1,3,58,0,47,653,1,0,0,0,18,521,1,0,0,0,7,545,1,31,20,25,29
303,3,33,0,19,221,1,3,90,0,46,681,1,0,0,0,16,552,1,0,0,0,23,577,1,31,20,25,29
304,5,65,0,0,0,0,0,49,0,9,629,1,0,0,0,36,584,1,2,26,0,41,609,1,31,20,25,29
305,0,0,0,7,116,1,0,0,0,14,679,1,0,0,0,40,607,1,3,49,0,43,632,1,31,20,25,29
306,0,0,0,13,144,1,0,0,0,24,706,1,0,0,0,41,635,1,7,77,0,43,660,1,31,20,25,29
307,3,19,0,15,176,1,2,23,0,42,738,1,0,0,0,2,299,1,2,92,0,0,271,1,31,20,25,29
308,4,62,0,17,219,1,3,66,0,44,781,1,0,0,0,18,562,1,0,0,0,22,557,1,42,21,43,35
309,5,86,0,2,16,0,0,0,0,23,552,1,3,12,0,35,586,1,2,11,0,39,581,1,42,21,43,35
310,0,0,0,11,82,0,0,0,0,16,679,1,4,58,0,44,632,1,2,56,0,48,627,1,42,21,43,35
311,1,2,0,16,120,1,3,25,0,42,717,1,0,91,0,32,561,1,3,80,0,4,535,1,42,21,43,35
312,2,45,0,20,163,1,6,68,0,45,760,1,0,0,0,7,610,1,0,3,0,12,539,1,42,21,43,35
313,3,69,0,16,124,1,9,92,0,39,641,1,0,0,0,24,634,1,1,39,0,18,569,1,42,21,43,35
314,0,0,0,2,106,1,0,0,0,2,650,1,5,35,0,40,680,1,7,84,0,41,614,1,42,21,43,35
315,0,0,0,11,144,1,0,0,0,27,688,1,11,73,0,44,718,1,8,122,1,47,652,1,42,21,43,35
316,0,0,0,16,187,1,5,41,0,44,731,1,0,5,0,14,667,1,0,0,0,14,669,1,42,21,43,35
317,1,6,0,18,211,1,6,65,0,44,755,1,0,0,0,16,691,1,0,0,0,25,693,1,42,21,43,35
318,0,0,0,0,0,0,2,53,0,2,529,1,0,0,0,41,737,1,2,22,0,45,739,1,42,21,43,35
319,0,0,0,10,108,1,0,0,0,25,566,1,1,20,0,42,775,1,2,60,0,45,777,1,42,21,43,35
320,1,5,0,15,151,1,2,39,0,45,609,1,1,63,0,1,307,1,0,0,0,0,302,1,42,21,43,35
321,1,29,0,16,175,1,6,63,0,46,633,1,0,0,0,13,576,1,0,88,0,14,651,1,42,21,43,35
322,2,75,0,0,0,0,1,97,0,18,552,1,2,34,0,41,622,1,2,129,1,42,697,1,42,21,43,35
323,0,0,0,0,0,0,0,0,0,6,543,1,2,72,0,48,660,1,4,167,1,48,735,1,42,21,43,35
324,1,1,0,3,20,0,3,11,0,32,586,1,0,112,1,33,666,1,2,80,0,32,721,1,42,21,43,35
325,2,25,0,4,44,0,6,35,0,41,610,1,2,124,1,9,668,1,0,96,0,8,556,1,42,21,43,35
326,5,71,0,0,0,0,7,79,0,31,618,1,3,33,0,35,700,1,0,0,0,25,602,1,42,21,43,35
327,0,0,0,1,4,0,0,0,0,4,540,1,3,71,0,43,738,1,0,0,0,42,640,1,42,21,43,35
328,0,0,0,4,47,0,1,8,0,34,583,1,3,114,1,43,781,1,0,0,0,41,683,1,42,21,43,35
329,0,0,0,7,71,0,2,32,0,44,607,1,0,0,0,5,573,1,0,0,0,0,0,0,42,21,43,35
330,5,44,0,9,117,1,2,78,0,44,653,1,0,5,0,17,684,1,0,0,0,24,686,1,42,21,43,35
331,3,53,0,0,0,0,0,0,0,0,491,1,5,151,1,39,722,1,2,23,0,46,724,1,42,21,43,35
332,0,0,0,1,15,0,2,11,0,27,531,1,8,194,1,42,765,1,3,66,0,46,767,1,42,21,43,35
333,0,0,0,3,39,0,4,35,0,41,555,1,8,218,1,29,526,1,3,90,0,35,671,1,42,21,43,35
334,0,0,0,9,85,0,7,81,0,47,601,1,1,1,0,14,576,1,0,0,0,7,672,1,42,21,43,35
335,2,9,0,0,0,0,7,115,1,21,520,1,2,14,0,31,614,1,0,0,0,33,710,1,42,21,43,35
336,0,0,0,2,37,0,0,0,0,13,545,1,2,57,0,43,657,1,2,21,0,43,753,1,42,21,43,35
337,0,0,0,5,61,0,0,0,0,29,569,1,2,81,0,43,681,1,3,45,0,43,777,1,42,21,43,35
338,1,26,0,10,107,1,0,0,0,42,615,1,0,0,0,9,619,1,0,0,0,4,651,1,42,21,43,35
339,2,64,0,2,28,0,0,0,0,30,500,1,0,0,0,33,657,1,3,21,0,29,689,1,42,21,43,35
340,0,0,0,2,20,0,0,0,0,2,478,1,1,11,0,45,685,1,6,49,0,42,717,1,27,38,35,34
341,0,0,0,7,61,0,0,0,0,25,517,1,2,52,0,46,726,1,10,90,0,46,758,1,27,38,35,34
342,2,19,0,8,99,0,3,26,0,38,555,1,2,85,0,22,586,1,11,120,1,24,547,1,27,38,35,34
343,3,56,0,12,136,1,6,63,0,41,592,1,0,0,0,15,607,1,0,0,0,12,690,1,27,38,35,34
344,3,84,0,0,0,0,6,91,0,1,394,1,0,0,0,33,635,1,3,66,0,29,718,1,27,38,35,34
345,0,0,0,6,20,0,1,5,0,11,430,1,0,0,0,42,676,1,5,107,1,42,759,1,27,38,35,34
346,1,1,0,8,58,0,3,43,0,37,468,1,0,0,0,36,666,1,7,145,1,35,665,1,27,38,35,34
347,5,38,0,10,95,0,5,80,0,45,505,1,0,0,0,9,666,1,0,0,0,9,659,1,27,38,35,34
348,6,66,0,11,123,1,5,108,1,45,533,1,0,0,0,22,694,1,3,9,0,30,687,1,27,38,35,34
349,2,36,0,0,0,0,0,0,0,2,416,1,1,32,0,44,735,1,7,50,0,41,728,1,27,38,35,34
350,0,0,0,5,36,0,1,5,0,18,450,1,1,70,0,44,773,1,8,88,0,48,766,1,27,38,35,34
351,0,0,0,10,73,0,3,19,0,35,487,1,0,0,0,19,536,1,4,115,1,15,551,1,27,38,35,34
352,3,15,0,11,101,1,4,47,0,42,515,1,0,0,0,8,551,1,2,82,0,20,581,1,27,38,35,34
353,4,56,0,0,0,0,4,88,0,0,0,0,1,0,0,36,592,1,6,129,1,43,622,1,27,38,35,34
354,0,0,0,0,0,0,0,0,0,13,311,1,8,38,0,45,630,1,6,167,1,44,660,1,27,38,35,34
355,0,0,0,2,29,0,3,30,0,34,348,1,11,75,0,42,657,1,6,204,1,40,669,1,27,38,35,34
356,1,13,0,3,57,0,4,58,0,40,376,1,0,31,0,12,666,1,4,218,1,2,549,1,27,38,35,34
357,2,54,0,3,82,0,6,99,0,46,401,1,0,0,0,23,700,1,2,22,0,33,588,1,27,38,35,34
358,0,0,0,0,0,0,3,64,0,9,288,1,0,0,0,42,738,1,5,60,0,43,626,1,27,38,35,34
359,0,0,0,4,27,0,0,0,0,19,336,1,1,30,0,42,775,1,5,97,0,43,663,1,27,38,35,34
360,1,2,0,8,55,0,2,13,0,44,364,1,1,58,0,31,555,1,5,125,1,28,523,1,27,38,35,34
361,1,43,0,13,96,0,2,54,0,44,405,1,0,0,0,17,568,1,0,0,0,11,512,1,27,38,35,34
362,4,81,0,0,0,0,0,0,0,3,285,1,5,33,0,35,606,1,0,0,0,30,550,1,27,38,35,34
363,0,0,0,2,11,0,0,0,0,7,290,1,5,70,0,43,643,1,1,28,0,42,587,1,27,38,35,34
364,0,0,0,4,39,0,0,0,0,26,317,1,7,94,0,45,671,1,2,56,0,42,615,1,27,38,35,34
365,1,18,0,5,80,0,3,39,0,44,358,1,8,119,1,21,463,1,0,0,0,4,589,1,27,38,35,34
366,3,56,0,7,118,1,4,77,0,48,396,1,3,34,0,34,682,1,0,0,0,20,625,1,27,38,35,34
367,3,73,0,0,0,0,4,112,1,15,325,1,11,119,1,43,719,1,4,21,0,41,662,1,27,38,35,34
368,0,0,0,1,16,0,0,0,0,15,338,1,11,147,1,43,747,1,6,49,0,45,690,1,27,38,35,34
369,0,0,0,4,57,0,0,0,0,34,379,1,8,188,1,20,588,1,1,84,0,33,607,1,27,38,35,34
370,3,31,0,6,95,0,1,12,0,42,417,1,0,134,1,5,603,1,0,0,0,7,620,1,27,38,35,34
371,3,68,0,0,0,0,1,49,0,26,379,1,6,163,1,25,640,1,0,0,0,29,657,1,27,38,35,34
372,0,0,0,0,0,0,0,0,0,6,435,1,9,191,1,40,668,1,1,15,0,44,685,1,27,38,35,34
373,0,0,0,4,18,0,0,0,0,30,477,1,10,233,1,43,710,1,2,57,0,44,727,1,26,40,36,42
374,2,22,0,8,57,0,5,35,0,42,516,1,0,65,0,9,544,1,0,0,0,10,660,1,26,40,36,42
375,6,67,0,6,75,0,6,80,0,42,477,1,0,0,0,22,588,1,0,0,0,27,703,1,26,40,36,42
376,7,94,0,0,0,0,6,99,0,21,411,1,1,2,0,39,615,1,1,13,0,41,730,1,26,40,36,42
377,0,0,0,4,33,0,2,9,0,30,458,1,1,45,0,42,658,1,1,56,0,43,773,1,26,40,36,42
378,0,0,0,5,72,0,4,39,0,39,497,1,1,84,0,0,415,1,0,82,0,20,404,1,26,40,36,42
379,1,26,0,5,117,1,5,84,0,45,542,1,0,0,0,17,508,1,0,0,0,19,709,1,26,40,36,42
380,5,53,0,0,0,0,0,79,0,3,290,1,0,1,0,37,535,1,2,10,0,34,736,1,26,40,36,42
381,0,0,0,2,21,0,0,0,0,14,412,1,3,41,0,42,578,1,5,53,0,44,779,1,26,40,36,42
382,0,0,0,3,60,0,1,27,0,41,451,1,0,0,0,30,546,1,1,49,0,31,679,1,26,40,36,42
383,2,39,0,9,105,1,2,72,0,43,496,1,0,0,0,15,572,1,0,0,0,11,674,1,26,40,36,42
384,4,66,0,0,0,0,0,0,0,29,336,1,0,0,0,30,599,1,0,0,0,29,701,1,26,40,36,42
385,0,0,0,1,17,0,0,0,0,12,418,1,3,28,0,42,642,1,2,42,0,44,744,1,26,40,36,42
386,0,0,0,2,56,0,2,27,0,34,457,1,7,67,0,45,668,1,3,81,0,42,657,1,26,40,36,42
387,1,30,0,5,101,1,5,72,0,47,502,1,0,0,0,12,582,1,0,0,0,10,576,1,26,40,36,42
388,1,57,0,7,35,0,7,99,0,44,457,1,2,21,0,39,609,1,5,10,0,31,603,1,26,40,36,42
389,0,0,0,1,1,0,4,69,0,5,408,1,2,64,0,43,652,1,9,53,0,44,646,1,26,40,36,42
390,0,0,0,7,40,0,0,0,0,22,446,1,2,103,1,43,691,1,9,92,0,44,685,1,26,40,36,42
391,2,11,0,11,85,0,2,17,0,43,491,1,0,0,0,6,521,1,9,137,1,15,675,1,26,40,36,42
392,3,38,0,16,112,1,3,44,0,42,518,1,1,122,1,18,548,1,0,0,0,17,702,1,26,40,36,42
393,2,70,0,0,38,0,2,54,0,3,198,1,5,165,1,39,591,1,9,162,1,42,745,1,26,40,36,42
394,0,0,0,12,76,0,0,0,0,22,423,1,6,204,1,44,630,1,11,201,1,43,784,1,26,40,36,42
395,1,2,0,16,121,1,3,24,0,41,468,1,2,236,1,2,423,1,2,227,1,0,0,0,26,40,36,42
396,2,28,0,18,148,1,3,51,0,48,495,1,0,0,0,11,517,1,0,0,0,16,702,1,26,40,36,42
397,4,71,0,0,0,0,5,94,0,25,425,1,3,22,0,34,560,1,2,25,0,44,745,1,26,40,36,42
398,0,0,0,7,113,1,0,0,0,9,447,1,5,61,0,43,599,1,3,64,0,45,784,1,26,40,36,42
399,0,0,0,11,158,1,2,9,0,40,492,1,3,102,1,23,437,1,0,0,0,4,573,1,26,40,36,42
400,2,18,0,12,185,1,5,36,0,43,519,1,1,100,0,7,551,1,0,0,0,8,579,1,26,40,36,42
401,5,61,0,0,11,0,1,72,0,38,561,1,3,111,1,30,594,1,3,31,0,30,621,1,26,40,36,42
402,0,0,0,0,0,0,0,0,0,7,567,1,9,150,1,43,633,1,5,70,0,47,660,1,26,40,36,42
403,0,0,0,5,35,0,0,0,0,35,612,1,9,195,1,36,543,1,5,115,1,40,685,1,26,40,36,42
404,0,0,0,6,62,0,1,7,0,42,639,1,2,85,0,9,535,1,2,83,0,6,548,1,26,40,36,42
405,1,7,0,7,80,0,3,25,0,42,657,1,0,0,0,8,557,1,1,3,0,19,704,1,44,32,43,32
406,1,42,0,0,0,0,3,60,0,26,411,1,1,3,0,33,592,1,5,38,0,46,739,1,44,32,43,32
407,0,0,0,0,0,0,0,0,0,14,429,1,8,49,0,44,638,1,6,84,0,46,785,1,44,32,43,32
408,0,0,0,2,16,0,4,19,0,33,464,1,9,84,0,40,631,1,6,119,1,42,801,1,44,32,43,32
409,3,38,0,4,61,0,6,64,0,44,509,1,0,0,0,8,648,1,3,155,1,10,679,1,44,32,43,32
410,5,73,0,0,0,0,0,91,0,32,438,1,0,0,0,30,683,1,2,158,1,21,714,1,44,32,43,32
411,0,0,0,3,14,0,0,0,0,10,456,1,0,0,0,41,729,1,8,204,1,42,760,1,44,32,43,32
412,0,0,0,8,49,0,1,10,0,32,491,1,0,0,0,41,699,1,9,239,1,40,787,1,44,32,43,32
413,2,35,0,12,94,0,2,55,0,45,536,1,0,0,0,13,563,1,0,0,0,3,545,1,44,32,43,32
414,4,70,0,5,62,0,2,90,0,34,551,1,0,0,0,28,598,1,1,2,0,21,580,1,44,32,43,32
415,0,0,0,6,39,0,1,1,0,6,421,1,2,37,0,43,644,1,10,48,0,37,626,1,44,32,43,32
416,0,0,0,7,74,0,0,0,0,20,456,1,2,72,0,43,679,1,12,83,0,44,661,1,44,32,43,32
417,2,30,0,10,119,1,5,37,0,43,501,1,0,0,0,5,571,1,0,0,0,6,565,1,44,32,43,32
418,6,65,0,7,73,0,3,64,0,36,463,1,0,0,0,27,606,1,0,0,0,26,600,1,44,32,43,32
419,0,0,0,7,22,0,1,3,0,10,397,1,1,39,0,44,652,1,1,14,0,42,646,1,44,32,43,32
420,0,0,0,12,56,0,0,0,0,31,432,1,1,74,0,44,687,1,1,49,0,42,681,1,44,32,43,32
421,1,18,0,13,101,1,7,48,0,42,477,1,0,0,0,1,563,1,0,0,0,7,535,1,44,32,43,32
422,2,53,0,11,118,1,8,83,0,39,425,1,0,0,0,26,592,1,0,0,0,26,569,1,44,32,43,32
423,0,0,0,4,48,0,0,0,0,4,382,1,3,35,0,46,638,1,4,34,0,44,615,1,44,32,43,32
424,0,0,0,7,83,0,2,13,0,28,417,1,4,70,0,46,673,1,4,69,0,44,650,1,44,32,43,32
425,1,4,0,12,128,1,4,58,0,43,462,1,0,0,0,18,678,1,0,0,0,3,538,1,44,32,43,32
426,2,39,0,13,137,1,6,93,0,44,497,1,0,0,0,21,705,1,1,0,0,26,571,1,44,32,43,32
427,0,0,0,3,32,0,0,0,0,0,0,0,4,21,0,42,751,1,5,46,0,46,617,1,44,32,43,32
428,0,0,0,6,67,0,1,5,0,21,432,1,8,56,0,45,786,1,9,81,0,47,652,1,44,32,43,32
429,0,0,0,8,112,1,4,50,0,41,477,1,0,0,0,9,706,1,0,85,0,9,442,1,44,32,43,32
430,2,10,0,10,147,1,7,85,0,44,512,1,0,0,0,20,738,1,0,0,0,6,439,1,44,32,43,32
431,0,0,0,1,1,0,0,0,0,12,394,1,1,2,0,41,784,1,3,24,0,34,485,1,44,32,43,32
432,0,0,0,6,36,0,2,23,0,38,429,1,5,37,0,42,819,1,4,59,0,46,520,1,44,32,43,32
433,1,1,0,10,81,0,6,68,0,45,474,1,3,67,0,0,0,0,0,0,0,11,479,1,44,32,43,32
434,4,36,0,12,116,1,6,103,1,45,509,1,1,0,0,22,620,1,0,0,0,17,517,1,44,32,43,32
435,0,0,0,1,3,0,0,0,0,2,305,1,2,44,0,41,665,1,0,0,0,40,562,1,30,50,38,50
436,0,0,0,8,56,0,0,0,0,11,328,1,7,97,0,50,718,1,1,47,0,42,615,1,30,50,38,50
437,1,13,0,9,87,0,4,19,0,32,359,1,7,123,1,23,668,1,0,0,0,4,515,1,30,50,38,50
438,3,66,0,0,14,0,9,72,0,26,261,1,8,171,1,29,706,1,2,5,0,31,566,1,30,50,38,50
439,0,0,0,0,0,0,0,0,0,8,307,1,8,212,1,42,747,1,5,46,0,45,607,1,30,50,38,50
440,0,0,0,3,26,0,2,27,0,40,359,1,8,265,1,31,692,1,4,97,0,29,531,1,30,50,38,50
441,3,29,0,6,57,0,5,58,0,42,390,1,0,0,0,10,722,1,0,0,0,2,548,1,30,50,38,50
442,3,82,0,0,0,0,0,91,0,15,165,1,0,0,0,35,775,1,2,20,0,37,601,1,30,50,38,50
443,0,0,0,5,25,0,1,0,0,18,373,1,3,32,0,44,816,1,7,61,0,44,642,1,30,50,38,50
444,1,11,0,5,78,0,5,53,0,40,426,1,0,63,0,13,329,1,0,0,0,14,214,1,30,50,38,50
445,3,42,0,6,109,1,8,84,0,44,457,1,0,0,0,13,675,1,0,0,0,8,427,1,30,50,38,50
446,2,25,0,0,0,0,0,54,0,4,271,1,3,4,0,35,728,1,6,32,0,39,480,1,30,50,38,50
447,0,0,0,2,10,0,0,0,0,21,319,1,6,45,0,42,769,1,9,73,0,46,521,1,30,50,38,50
448,0,0,0,5,63,0,9,50,0,44,372,1,0,0,0,9,444,1,0,0,0,4,519,1,30,50,38,50
449,1,6,0,6,79,0,9,81,0,42,403,1,0,0,0,26,475,1,0,0,0,20,549,1,30,50,38,50
450,0,0,0,3,15,0,0,0,0,6,313,1,4,46,0,43,528,1,0,0,0,42,602,1,30,50,38,50
451,0,0,0,7,56,0,0,0,0,28,354,1,4,87,0,39,543,1,0,0,0,39,638,1,30,50,38,50
452,1,37,0,12,109,1,8,52,0,42,407,1,0,0,0,12,545,1,0,0,0,16,622,1,30,50,38,50
453,3,68,0,0,0,0,8,83,0,7,296,1,4,16,0,35,576,1,2,20,0,32,653,1,30,50,38,50
454,0,0,0,4,35,0,0,1,0,13,327,1,5,69,0,45,629,1,2,73,0,43,706,1,30,50,38,50
455,2,5,0,7,76,0,2,8,0,33,368,1,0,90,0,26,601,1,2,114,1,30,550,1,30,50,38,50
456,5,58,0,12,129,1,3,61,0,42,421,1,0,0,0,21,633,1,0,0,0,22,585,1,30,50,38,50
457,5,89,0,0,0,0,3,92,0,2,152,1,0,0,0,41,664,1,2,21,0,40,616,1,30,50,38,50
458,0,0,0,9,36,0,0,0,0,21,339,1,2,40,0,44,717,1,3,74,0,48,669,1,30,50,38,50
459,2,18,0,11,77,0,6,39,0,39,380,1,0,0,0,0,716,1,3,115,1,19,533,1,30,50,38,50
460,3,71,0,7,49,0,0,0,0,29,381,1,0,0,0,36,764,1,0,0,0,26,593,1,30,50,38,50
461,0,0,0,2,55,0,0,0,0,1,381,1,2,27,0,47,795,1,0,0,0,42,624,1,30,50,38,50
462,0,0,0,12,100,0,4,28,0,31,427,1,2,73,0,47,841,1,1,39,0,42,670,1,50,23,28,43
463,1,2,0,16,131,1,5,59,0,43,458,1,2,102,1,19,664,1,1,70,0,0,202,1,50,23,28,43
464,7,48,0,14,151,1,7,105,1,41,377,1,0,0,0,19,702,1,0,0,0,23,597,1,50,23,28,43
465,0,0,0,9,99,0,0,0,0,9,354,1,1,3,0,42,753,1,6,43,0,43,648,1,50,23,28,43
466,0,0,0,12,125,1,1,4,0,26,378,1,1,29,0,42,779,1,7,69,0,43,674,1,50,23,28,43
467,1,5,0,13,156,1,3,16,0,43,408,1,1,60,0,0,0,0,6,97,0,12,539,1,50,23,28,43
468,2,51,0,20,202,1,4,62,0,45,454,1,0,0,0,9,575,1,0,0,0,18,640,1,50,23,28,43
469,0,0,0,0,62,0,0,0,0,0,372,1,2,28,0,37,626,1,3,18,0,43,691,1,50,23,28,43
470,0,0,0,13,84,0,3,106,1,15,392,1,2,54,0,43,652,1,3,44,0,43,717,1,50,23,28,43
471,0,0,0,18,115,1,3,137,1,33,423,1,0,0,0,35,530,1,3,75,0,34,566,1,50,23,28,43
472,2,8,0,22,161,1,4,183,1,46,469,1,0,0,0,14,549,1,0,0,0,14,571,1,50,23,28,43
473,6,59,0,0,0,0,0,0,0,5,284,1,7,37,0,42,600,1,4,40,0,41,622,1,50,23,28,43
